id,name,artist(s),popularity,liked,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
52ojopYMUzeNcudsoz7O9D,"New Person, Same Old Mistakes",['Tame Impala'],66,1,0.47,0.809,8,-6.74,1,0.0495,0.272,0.00671,0.0491,0.49,151.836,363240,4
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,['Tame Impala'],71,1,0.31,0.907,2,-2.279,0,0.0591,0.0453,0.369,0.247,0.516,149.931,192960,4
2X485T9Z5Ly0xyaghN73ed,Let It Happen,['Tame Impala'],71,1,0.602,0.881,1,-5.875,0,0.0443,0.00462,0.0266,0.111,0.577,125.012,467587,4
0ZNrc4kNeQYD9koZ3KvCsy,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)","['YG', '2 Chainz', 'Big Sean', 'Nicki Minaj']",74,1,0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,237240,4
6vnfObZ4Ys70SBAtti1xZ9,COFFEE BEAN,['Travis Scott'],65,1,0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,209116,4
2cYqizR4lgvp4Qu6IQ3qGN,BUTTERFLY EFFECT,['Travis Scott'],77,1,0.763,0.628,11,-5.85,1,0.05,0.0531,0.0,0.114,0.193,140.958,190557,4
4MXhiYIRDMGAuvZc5IFTwC,ASTROTHUNDER,['Travis Scott'],68,1,0.7,0.46,4,-8.111,0,0.0661,0.142,4.81e-05,0.111,0.286,151.901,142969,4
6NMtzpDQBTOfJwMzgMX0zl,SKELETONS,['Travis Scott'],66,1,0.46,0.686,0,-5.948,0,0.0367,0.00146,0.0,0.375,0.252,148.054,145588,4
6OaVWaGfhXn70ZJfdVcabn,NO BYSTANDERS,['Travis Scott'],69,1,0.731,0.811,1,-3.225,1,0.0712,0.0204,0.0,0.411,0.426,147.045,218284,4
4SZepBIPDRwPaHIjAKwRDb,R.I.P. SCREW,['Travis Scott'],67,1,0.607,0.609,0,-5.978,0,0.291,0.389,1.6e-05,0.111,0.556,74.946,185610,4
7KZ5MMVgBVox9ycroB2UrI,CAROUSEL,['Travis Scott'],66,1,0.428,0.403,5,-5.914,0,0.209,0.229,0.0,0.22,0.133,95.387,180183,5
7wBJfHzpfI3032CSD7CE2m,STARGAZING,['Travis Scott'],76,1,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,270715,4
451GvHwY99NKV4zdKPRWmv,Banana Pancakes,['Jack Johnson'],67,1,0.823,0.398,7,-8.22,1,0.0951,0.644,5.65e-06,0.0937,0.578,114.178,191907,4
3YXlTtlYDXI2SyofNm1ccg,Don't Sweat The Technique,['Eric B. & Rakim'],7,1,0.712,0.908,4,-6.898,1,0.146,0.00669,0.0373,0.0938,0.777,105.893,261600,4
2mssuAa5xshIx2c06p1c2F,Complicated,"['Mura Masa', 'Nao']",58,1,0.867,0.639,7,-5.778,0,0.0888,0.375,0.0111,0.225,0.736,99.977,213907,4
23cFxNXbwYcb6gfSOzL55H,Screen Shot,['Swans'],35,1,0.441,0.638,2,-10.33,1,0.0618,0.138,0.777,0.697,0.439,142.419,484532,3
2SWHZzjaqBuWYUUuxjdeBG,Double Helix,['Death Grips'],41,1,0.539,0.872,7,-5.59,1,0.324,0.146,0.0,0.0968,0.474,155.255,160093,4
3354J49VpkbZJho7Ztdzpw,Jumper - 1998 Edit,['Third Eye Blind'],65,1,0.599,0.543,0,-9.226,1,0.0302,0.0129,0.00193,0.291,0.624,91.105,272973,4
2NjeQLvFsfeKdZoA7dbfL1,PERCS | PERCZ,['Denzel Curry'],55,1,0.707,0.617,6,-8.446,0,0.21,0.0222,0.0,0.345,0.534,160.003,186627,4
6b4A1mLzePAHGn3XCicLAe,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],"['Denzel Curry', 'JID']",57,1,0.66,0.784,6,-7.696,1,0.285,0.0806,0.0,0.113,0.642,157.991,236107,4
3HXSQWIyz7CUEI96kUurwn,SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,['Denzel Curry'],55,1,0.76,0.715,1,-7.128,1,0.0428,0.0543,9.07e-06,0.119,0.0479,142.035,132813,4
7EHAXZenBzmGCpccWCyg8z,SUMO | ZUMO,['Denzel Curry'],60,1,0.822,0.861,11,-8.846,1,0.0832,0.25,7e-05,0.164,0.548,123.964,227373,4
5mexbTuWx9d8DPZk4sDGF4,BLACK BALLOONS | 13LACK 13ALLOONZ [FEAT. TWELVE'LEN & GOLDLINK | TWELVE'LEN + GOLDL1NK],"['Denzel Curry', ""Twelve'len"", 'GoldLink']",63,1,0.551,0.725,1,-7.619,0,0.189,0.194,0.0,0.0956,0.692,99.919,210960,4
4VYmdTVFXDq0LtYMoVswTv,TABOO | TA13OO,['Denzel Curry'],56,1,0.441,0.594,1,-8.271,1,0.166,0.269,0.0,0.143,0.491,139.28,197440,4
2LNMhZ3YijTO7USmqjgJfG,CLOUT COBAIN | CLOUT CO13A1N,['Denzel Curry'],68,1,0.794,0.448,10,-4.771,0,0.0539,0.591,0.0,0.109,0.588,120.055,231333,4
6TpowNTagUJ7f8ctFFCVN8,Cringe - Stripped,['Matt Maeson'],64,1,0.539,0.263,5,-11.149,1,0.0552,0.896,0.0,0.104,0.222,119.671,219151,4
5lJH3o6AFW9Aig1CdRdAF1,Crossfire,['Stephen'],56,1,0.323,0.558,5,-5.292,0,0.337,0.459,2.81e-06,0.676,0.199,73.552,270511,4
5eGDKrTYl2h6ponZyMMhgZ,Reach For The Sky,['Social Distortion'],47,1,0.458,0.979,1,-3.017,1,0.0478,1.55e-05,0.00744,0.262,0.489,122.779,211627,4
7wvwXi9Z66dcH5t202vVkN,Will He,['Joji'],69,1,0.618,0.217,10,-15.372,1,0.0515,0.837,0.000163,0.538,0.0872,116.013,202103,4
3kYARoLSAvt86VFZ55BQcq,Head In The Clouds,"['88rising', 'Joji']",64,1,0.516,0.456,9,-9.242,1,0.0397,0.281,1.27e-05,0.0847,0.238,145.843,178023,4
6TodWdTSDfzwgYynTZSvJn,Midsummer Madness,"['88rising', 'Joji', 'Rich Brian', 'Higher Brothers', 'AUGUST 08']",74,1,0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968,280842,4
4xUnvfs5lN7hcgWwyXZA11,Swimming Pool,"['88rising', 'Higher Brothers', '03 Greedo']",44,1,0.774,0.63,0,-7.807,0,0.286,0.349,0.0,0.311,0.77,140.033,272448,4
6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),"['Migos', 'Gucci Mane']",72,1,0.92,0.674,1,-5.662,0,0.264,0.307,0.0,0.104,0.741,141.967,304041,4
1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,['Young the Giant'],66,1,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,249520,3
0GO8y8jQk1PkHzS31d699N,Tongue Tied,['Grouplove'],76,1,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,4
1595LW73XBxkRk2ciQOHfr,A-Punk,['Vampire Weekend'],64,1,0.548,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993,137760,4
1aDLUzCyYpRXgrjwUWzV2X,Lazy Eye,['Silversun Pickups'],61,1,0.633,0.831,4,-5.053,1,0.0461,0.0401,0.693,0.117,0.243,127.397,354360,4
0SLOiJClXkAZluClYpke95,Get Over It,['OK Go'],57,1,0.389,0.767,2,-4.314,1,0.149,0.00127,0.0,0.435,0.544,184.926,196760,4
1pHP4JeQV9wDx87D6qH9hD,Here It Goes Again,['OK Go'],60,1,0.537,0.882,0,-2.306,1,0.0403,0.000342,9.06e-05,0.12,0.81,145.729,179813,4
1olz3HctPa2yXmSniaCNLN,Waiting for You,"['Verzache', 'Swell']",62,1,0.524,0.274,6,-13.931,1,0.295,0.502,0.257,0.0924,0.342,167.998,230000,4
5xFUufbC7o5KRpAukBdFJ0,Cashmere,['Hucci'],0,1,0.744,0.654,7,-7.816,0,0.0433,0.0996,0.0665,0.0901,0.387,120.087,260206,4
5uArCY26FbSyAx6cSYKBV6,Panic Cord,"['Hucci', 'G Frsh', 'Gabrielle Aplin']",0,1,0.663,0.517,9,-6.688,1,0.0402,0.0206,2.54e-05,0.113,0.121,106.054,255687,4
57ki1yBeEJB9CvyK1UYgED,I Need It,['DDFRx'],10,1,0.811,0.532,1,-10.295,1,0.251,0.0168,0.0,0.0865,0.112,100.006,242000,4
6Nq5lE0CeOAAAqN4qhkbZU,Suga Suga,"['Baby Bash', 'Frankie J']",69,1,0.701,0.75,5,-3.191,0,0.274,0.657,3.13e-06,0.0845,0.515,82.531,239027,4
0vtX8UMG38p7IXpP4lZJ2z,Bloom,['ODESZA'],56,1,0.555,0.585,2,-6.672,1,0.0272,0.0149,0.86,0.0707,0.0803,130.004,195692,4
1LeItUMezKA1HdCHxYICed,Say My Name (feat. Zyra),"['ODESZA', 'Zyra']",64,1,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048,262957,4
0fnwkQrgavFSaGZaCmjqsY,Ezra,['Flume'],45,1,0.582,0.544,4,-5.616,0,0.0397,0.395,0.00698,0.173,0.398,89.876,217188,4
3seLcPktVz36YMobkDW2Jh,Left Alone,"['Flume', 'Nick Murphy / Chet Faker']",44,1,0.491,0.614,4,-5.66,0,0.0259,0.0923,0.0,0.0896,0.22,84.985,209703,4
4aVbFYIU67P8F5pqPakaXQ,Waiting Too Long,['Hippie Sabotage'],47,1,0.0,0.236,7,-13.909,0,0.0,0.962,0.000335,0.105,0.0,0.0,157041,0
6ZT3coOj97F6CVvruPtnox,Your Soul,['Hippie Sabotage'],62,1,0.487,0.68,7,-8.497,0,0.0408,0.000599,0.0339,0.144,0.0752,94.46,324807,3
7t5Fj389SIAdjlwPts8IfS,elder,['MadBliss'],0,1,0.739,0.36,3,-6.497,1,0.277,0.731,0.116,0.251,0.92,83.916,72716,4
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,['The Smashing Pumpkins'],71,1,0.765,0.788,3,-9.896,1,0.0332,0.0166,0.588,0.0513,0.964,126.879,266200,4
7jySCb55R5VWOusbL7b559,Hummer - Remastered,['The Smashing Pumpkins'],0,1,0.294,0.544,2,-9.836,1,0.034,0.00166,0.441,0.37,0.113,165.933,416187,4
55rs5f3NvawRGMO666XqL5,Consoler of the Lonely,['The Raconteurs'],47,1,0.407,0.821,0,-4.987,1,0.0657,0.0193,2.06e-06,0.36,0.61,99.814,205587,4
7FeeQVg6yID8laNUH0LlX8,Freeze Me,['Death From Above 1979'],59,1,0.512,0.724,0,-5.912,1,0.0313,0.000827,0.000144,0.237,0.531,130.037,198081,4
7ISL3LO8AWP3fKIXunvqTa,Joker And The Thief,['Wolfmother'],63,1,0.264,0.78,0,-2.741,1,0.0517,0.0452,0.0222,0.376,0.456,155.376,280467,4
5suEtW2DUAfvroohjzgatb,Blasé (feat. Future & Rae Sremmurd),"['Ty Dolla $ign', 'Future', 'Rae Sremmurd']",58,1,0.897,0.642,2,-8.828,1,0.0534,0.0219,1.31e-06,0.159,0.291,127.984,285240,4
4imb1WyAH4mnE5o7kwW2R4,Undo,"['RL Grime', 'Jeremih', 'Tory Lanez']",44,1,0.726,0.768,5,-4.864,0,0.0403,0.272,0.000288,0.103,0.433,137.927,208696,4
2NB5XfD23BVnM6ge4Fd2iM,I Just Can't Deny,['Keys N Krates'],0,1,0.579,0.949,1,-5.199,1,0.046,0.00284,0.875,0.0882,0.506,153.916,240000,4
4aAPfEpk7aZitHRZamhptK,Flute Loop (feat. Ouici),"['Keys N Krates', 'Ouici']",0,1,0.552,0.639,4,-7.42,0,0.0272,0.00411,0.731,0.0796,0.168,142.031,154000,4
6hTQD2DUPajxh5lObhH9y1,Music To My Ears (feat. Tory Lanez),"['Keys N Krates', 'Tory Lanez']",2,1,0.502,0.648,0,-5.698,0,0.0527,0.00513,0.0,0.204,0.291,91.837,193043,4
2XFak3Sx0XCoXJpPt5TeeR,Soundclash,"['Flosstradamus', 'TroyBoi']",50,1,0.686,0.969,11,-4.46,0,0.344,0.214,8.2e-06,0.337,0.789,155.003,199995,4
3zBWN2RILlV8RshkKvQsW8,One Touch,"['Baauer', 'AlunaGeorge', 'Rae Sremmurd']",47,1,0.733,0.547,6,-7.79,0,0.0776,0.0309,0.0,0.0882,0.268,96.056,215000,4
0sW7xBDLtKuGvcPxmt75CT,Babylon (feat. Denzel Curry) - Skrillex & Ronny J Remix,"['Ekali', 'Denzel Curry', 'Skrillex', 'Ronny J']",54,1,0.869,0.869,11,-3.079,0,0.208,0.00917,4.98e-06,0.169,0.661,130.005,156923,4
6sqHbGqyJsQcW9FG122TiL,Work Space Grind,['Kitty Kat Fan Club'],7,1,0.525,0.719,7,-7.04,1,0.0336,0.0304,0.000842,0.246,0.87,131.903,154428,4
0pFPtWf0bbPSlF3mOAkXms,Talk About Love,['Kitty Kat Fan Club'],13,1,0.579,0.928,11,-4.538,1,0.0546,0.0465,0.0,0.0796,0.757,89.967,133093,4
02Ch0NwZbdwvoKe7EIR0e6,Satan On the Beach,['Mephiskapheles'],13,1,0.68,0.814,5,-3.987,1,0.0994,0.0768,0.00866,0.0643,0.857,159.415,227307,4
3y4Xwd0fJouaDDStkQHTld,Break Your Ankle Punk,['Mephiskapheles'],20,1,0.541,0.924,8,-5.779,1,0.0905,0.0098,0.0205,0.0544,0.638,109.6,159840,4
6YKbXpB4u875ubrI4Terqm,Brick By Brick,['Arctic Monkeys'],37,1,0.285,0.807,2,-4.741,1,0.0528,0.00123,0.00368,0.317,0.542,132.206,179907,4
41kg2RvdwBuIv0OPpvBS4v,Time Bomb,['Rancid'],59,1,0.646,0.962,9,-4.862,1,0.0536,0.138,0.0,0.471,0.961,164.79,144333,4
56HYaw6svMu5B5hJoqpiwc,St. Mary,['Rancid'],33,1,0.358,0.968,7,-7.038,1,0.0549,0.000763,6.75e-05,0.162,0.693,143.264,129400,4
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,['Nickelback'],74,1,0.446,0.764,10,-5.042,1,0.033,0.00135,0.0,0.099,0.543,172.094,223840,4
21REQ1bCUWphT2QK3bLWYQ,Sure Shot,['Beastie Boys'],50,1,0.692,0.799,1,-7.924,1,0.164,0.388,0.0,0.301,0.549,97.978,199667,4
3QcuZo6WLcFkqqLmDs0d95,Doctor My Eyes,['Jackson Browne'],63,1,0.48,0.626,5,-8.406,1,0.0294,0.266,5.7e-05,0.0857,0.542,75.63,199907,4
4MZEZz8MqVgvIMXU6AVP22,Running on Empty,['Jackson Browne'],67,1,0.531,0.948,9,-5.438,1,0.0568,0.006,0.0117,0.694,0.498,136.891,298093,4
2vVqfmuavRb66If6piUdbV,Song for Adam,['Jackson Browne'],33,1,0.394,0.177,1,-14.598,1,0.0318,0.782,0.000236,0.106,0.228,140.645,323040,4
7v3zeokw2BGAlfEo4eAmHg,View from Above,['KOAN Sound'],27,1,0.569,0.79,9,-8.804,1,0.0339,0.0738,0.813,0.108,0.0394,143.008,337440,4
7aOor99o8NNLZYElOXlBG1,Highway Tune,['Greta Van Fleet'],68,1,0.579,0.957,4,-2.94,1,0.0521,0.0107,0.158,0.263,0.515,123.993,180640,4
32BEasyNQgqXQJKoVa0fUw,Black Smoke Rising,['Greta Van Fleet'],65,1,0.372,0.911,7,-3.949,1,0.0694,0.187,0.000199,0.0883,0.536,200.012,259893,4
0ZRrJTPXDToRJ2iLo9oLrW,When The Sun Goes Down,['Arctic Monkeys'],54,1,0.348,0.875,11,-4.758,0,0.199,0.0341,0.0,0.117,0.407,169.152,202133,4
29EkMZmUNz1WsuzaMtVo1i,I Bet You Look Good On The Dancefloor,['Arctic Monkeys'],55,1,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,173680,4
69RoAhDqFOiQb2pQvb24Ii,Requiem: Lacrimosa,"['Wolfgang Amadeus Mozart', ""Choir of King's College, Cambridge"", 'Stephen Cleobury']",10,1,0.162,0.102,2,-23.315,0,0.036,0.932,0.9,0.17,0.0445,131.626,169667,3
0lwkTJnLBVWvEnxtku7Msy,Alright,"['Logic', 'Big Sean']",61,1,0.807,0.693,11,-5.056,1,0.0481,0.0504,7.75e-06,0.0762,0.142,127.035,218280,4
6moTPY6XFTRfAcXekiqeZB,Omen,['The Prodigy'],0,1,0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,216027,4
73C8W2PBSEbfoNIi1J93MN,Night Air,['Jamie Woon'],47,1,0.836,0.53,3,-11.44,0,0.156,0.539,0.0306,0.097,0.518,110.017,322400,4
0ZPK5LVIezP8y0j8Z15W7Q,Mecha Love,['Hadouken!'],20,1,0.52,0.945,10,-2.451,0,0.175,0.0523,0.0,0.0833,0.0686,133.924,288322,4
7BRA0NjgmDpxtmtrN5v2LZ,Oxygen,['Hadouken!'],13,1,0.589,0.931,5,-2.109,1,0.052,0.000874,2.74e-05,0.0842,0.241,128.014,267507,4
1DwkKL0dXT1FFOyJ6RRnVV,Oxygen - Gemini Remix,['Hadouken!'],16,1,0.54,0.845,9,-4.406,0,0.0389,0.00416,0.00206,0.3,0.274,139.973,283640,4
75mE9LzZzQoDwjS4OuuzmW,Bloodflows,['SOHN'],45,1,0.636,0.618,9,-11.564,0,0.0438,0.536,0.334,0.121,0.191,130.043,261057,4
65fXbdx5DstarNIGI7NRdS,Conrad,['SOHN'],49,1,0.606,0.734,11,-4.983,0,0.0298,0.0357,0.000115,0.239,0.595,79.982,223096,4
2dk5HQv2V6hEVeGGlPvCFA,Sharpness,['Jamie Woon'],48,1,0.849,0.583,6,-7.865,0,0.0565,0.259,0.167,0.102,0.666,98.011,207133,4
4aT5Fo01RcZBk7UKRdrbNk,Celebration,"['Jamie Woon', 'Willy Mason']",43,1,0.685,0.374,4,-9.977,0,0.033,0.536,0.262,0.0787,0.41,78.025,290000,4
0M2mRpoRBH3TYqtw2Xqb9h,Waterfront,['Jamie Woon'],29,1,0.652,0.115,7,-15.817,1,0.0705,0.474,0.0331,0.0856,0.144,147.907,230573,4
0ZrXk9WIWD1O1rlRTx23XB,Gravity,['Jamie Woon'],29,1,0.336,0.349,2,-13.34,1,0.047,0.909,0.16,0.141,0.123,107.763,306867,3
7DHbvxIKqFItp0kTxkdXHp,TMRW,['Jamie Woon'],29,1,0.784,0.449,9,-6.39,0,0.0621,0.279,0.126,0.106,0.242,99.899,210000,4
7jdzKKxx37Ejugma3KC8jY,Spiral,['Jamie Woon'],30,1,0.793,0.213,7,-13.027,1,0.0709,0.71,0.195,0.154,0.376,130.122,325027,4
1ru5R5iSawvuMELqKXxLjS,The Impression That I Get,['The Mighty Mighty Bosstones'],63,1,0.425,0.936,4,-5.354,1,0.145,0.0908,0.00469,0.201,0.665,182.318,194760,4
0TBEx3nrsV7gnEL3gQPj9W,9mm and a Three Piece Suit,['Catch 22'],42,1,0.541,0.961,2,-5.53,1,0.101,0.014,0.00282,0.241,0.821,136.03,116947,4
1EumTYKFbtiK1p65CqKKOw,Keasbey Nights,['Catch 22'],49,1,0.667,0.885,9,-5.281,1,0.0507,0.157,3.97e-06,0.687,0.953,119.536,182880,4
0E6PsO3ymCfUh7pJQjBgkj,APESHIT,['The Carters'],64,1,0.705,0.784,2,-6.477,1,0.271,0.0133,0.0,0.168,0.377,160.035,264853,4
1MD2yGSeBRALkMui1fZ05P,anemone,['slenderbodies'],59,1,0.854,0.631,11,-8.197,0,0.0452,0.884,0.00999,0.202,0.609,119.986,228062,4
4m6uJViB1sb3OXErHUkkWk,Thickfreakness,['The Black Keys'],48,1,0.356,0.743,2,-4.842,1,0.0412,0.569,0.905,0.328,0.518,142.768,228373,4
5cxKaqhE6tXXrXe5R6lF38,All Is Lost,"['Getter', 'nothing,nowhere.']",41,1,0.413,0.769,7,-4.405,0,0.0469,0.00762,0.00485,0.126,0.112,80.039,306000,4
4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,"['Far East Movement', 'The Cataracs', 'DEV']",64,1,0.435,0.837,3,-8.126,1,0.449,0.00676,0.0,0.117,0.778,124.913,216893,4
2N4idqj9TT3HnH2OFT9j0v,Still Beating,['Mac DeMarco'],62,1,0.709,0.496,1,-10.528,0,0.0417,0.581,0.195,0.151,0.469,78.477,181587,4
2OFrAsP5Vrcb0DtsPNsm54,My Kind of Woman,['Mac DeMarco'],67,1,0.501,0.765,6,-7.063,0,0.0281,0.00294,0.49,0.184,0.46,91.769,190846,4
7rHLdW9JCTxj7yIFafHqRo,strobe - ov,['deadmau5'],33,1,0.308,0.162,8,-15.666,0,0.0327,0.8,0.956,0.088,0.0643,79.973,310508,4
6vx0xD9tCnPhbOdC1s0cHM,imaginary friends - ov,['deadmau5'],33,1,0.0971,0.178,7,-15.84,1,0.0351,0.572,0.934,0.0824,0.0458,169.534,103125,4
2nLgWMdYPO35GGpwX2xo23,Monophobia,"['deadmau5', 'Rob Swire']",57,1,0.545,0.747,6,-4.877,0,0.0429,0.00153,0.00397,0.135,0.224,128.045,214671,4
4ZfoTDmgCp4rKktgJBXyx1,Weak Education,['Nick Murphy / Chet Faker'],26,1,0.682,0.864,5,-5.5,1,0.0471,0.0323,0.743,0.251,0.418,113.998,339101,4
4SzmBRbDVmi0z4Lnc6H1Za,This Old House Is All I Have,['Against All Logic'],48,1,0.69,0.804,10,-6.288,0,0.0675,0.312,0.775,0.171,0.482,86.974,218960,4
0YQznyH9mJn6UTwWFHqy4b,El Bandido,['Nicolas Jaar'],51,1,0.859,0.399,1,-11.089,1,0.0451,0.155,0.388,0.0999,0.254,124.009,397243,4
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,['AC/DC'],80,1,0.31,0.7,9,-5.678,1,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,4
1ZiFVUl25j9j1xml5nf7FW,Daydreamer - Radio Edit,"['Flux Pavilion', 'Example']",14,1,0.567,0.911,9,-5.865,0,0.0328,0.0025,0.192,0.183,0.518,139.987,231590,4
54qJjO8Er6qLyJa4QRefsJ,We'll Be Coming Back,"['Calvin Harris', 'Example']",19,1,0.598,0.959,7,-4.339,1,0.0831,0.0014,0.0,0.588,0.529,127.941,236467,4
6wH485H4wsmKWCZSDs3eCW,She Said,['Plan B'],33,1,0.719,0.537,3,-6.301,0,0.137,0.303,2.85e-06,0.164,0.833,146.975,210867,4
0plo6KjgjTcRhj7Fn8oemk,We Will Fall Together,['Streetlight Manifesto'],50,1,0.545,0.901,11,-4.324,0,0.0596,0.0301,3.15e-06,0.153,0.798,137.998,289293,4
2xrRBqEanoBaA0tOgYy18V,The Three of Us,['Streetlight Manifesto'],50,1,0.534,0.897,6,-3.927,0,0.0542,0.00295,0.000132,0.115,0.887,130.144,318013,4
1sPLURKAosM3Jampgp9AWq,Sandra’s Rose,['Drake'],6,1,0.487,0.85,1,-5.427,1,0.25,0.047,0.0,0.142,0.523,152.102,216333,4
7cfvP13Bqb1EyCZQiYsLum,Can’t Take A Joke,['Drake'],6,1,0.878,0.432,10,-9.852,0,0.143,0.041,0.0,0.0571,0.441,86.956,163973,4
1iSZPndzmY6NvL1jAtIvY1,I'm Upset,['Drake'],7,1,0.899,0.587,11,-7.866,0,0.338,0.279,0.0,0.0835,0.49,149.993,214467,4
71SEHJPt1iDwGkBhUOAXDP,Survival,['Drake'],5,1,0.685,0.593,9,-9.083,0,0.284,0.134,0.0,0.123,0.144,84.763,136187,4
4aKIs5t9TqP59btlCGPrgw,Maneater,['Daryl Hall & John Oates'],27,1,0.727,0.685,11,-7.159,0,0.0398,0.0351,4.43e-05,0.0973,0.812,88.75,271893,4
09PAOMUiAjZho9HVkd5umo,Reap What You Sow,['Otis Rush'],24,1,0.427,0.377,0,-12.516,0,0.038,0.293,0.000203,0.239,0.404,145.068,295667,3
64lXgiDJciSTokb4MPJiuN,Lonesome,['Memphis Slim'],28,1,0.622,0.749,5,-4.014,1,0.086,0.862,0.00514,0.0495,0.854,158.971,148654,4
0M46H6bAe1B4eE6m1NYrlT,Last Night,['Little Walter'],0,1,0.469,0.433,6,-10.441,0,0.0677,0.412,0.0,0.275,0.423,68.8,174507,4
7ctM0OVDcGVGN3ciiIbNwu,Blue And Lonesome,['Little Walter'],0,1,0.496,0.588,2,-7.611,0,0.0566,0.971,0.0217,0.187,0.756,68.496,175707,4
28tmfBTMTGQmVLyXM51Y3r,Mia & Sebastian’s Theme (Celesta),['Justin Hurwitz'],22,1,0.254,0.0602,5,-25.997,1,0.0457,0.988,0.349,0.19,0.152,104.707,86272,3
3SRGbitFTRGfkzmgw0mBZs,City Of Stars (Humming),"['Justin Hurwitz', 'Emma Stone']",22,1,0.554,0.0142,4,-24.753,0,0.0346,0.977,0.0187,0.112,0.457,92.497,159761,4
1zJXwCNoj04dTrjjJTAzHH,Start A Fire,['John Legend'],30,1,0.528,0.841,10,-5.863,0,0.0684,0.0991,0.0,0.715,0.404,101.977,190951,4
4mXkMtJ0iya2mX7CZJD3kB,Mia & Sebastian’s Theme (Late For The Date),['Justin Hurwitz'],27,1,0.34,0.228,6,-13.542,0,0.0371,0.873,0.957,0.274,0.106,118.391,89587,1
4Lh0WfnJNskf2IrTIuAwYk,Mia Hates Jazz,['Justin Hurwitz'],23,1,0.551,0.16,9,-22.966,0,0.0554,0.979,0.909,0.121,0.317,94.4,69913,4
3rMjvr9Ww1w4SaVrNATO55,Mia & Sebastian’s Theme,['Justin Hurwitz'],27,1,0.475,0.187,9,-16.479,1,0.0636,0.979,0.922,0.153,0.147,110.262,97503,3
3fttmSWGThBQTNkuHMoCTN,Girl's Not Grey,['AFI'],54,1,0.425,0.91,8,-4.369,0,0.0388,0.00982,4.05e-05,0.2,0.693,121.585,190493,4
0Ti2dlF2xLjXblvdU5fCxM,Miss Murder,['AFI'],67,1,0.309,0.875,1,-4.49,1,0.0488,0.000213,0.00168,0.113,0.725,143.526,206587,4
2OMqSRS11ly56zg9u5za6c,Still Waiting,['Sum 41'],59,1,0.424,0.949,7,-4.821,1,0.265,0.000859,5.84e-05,0.279,0.528,191.928,158733,4
1HNE2PX70ztbEl6MLxrpNL,In Too Deep,['Sum 41'],71,1,0.577,0.838,9,-5.793,1,0.0586,0.000178,1.07e-06,0.0588,0.802,116.048,207093,4
7kl337nuuTTVcXJiQqBgwJ,Jessica - Unedited Version,['The Allman Brothers Band'],20,1,0.314,0.855,2,-7.907,1,0.034,0.447,0.854,0.173,0.855,104.983,451160,4
0AiuEo7FCxP2y2WTOpLPe5,Heart Full of Soul,['The Yardbirds'],60,1,0.494,0.666,9,-9.743,0,0.0351,0.229,5.69e-05,0.0469,0.699,140.832,147893,4
3IOQZRcEkplCXg6LofKqE9,Iron Man - 2014 Remaster,['Black Sabbath'],64,1,0.336,0.792,9,-10.875,1,0.0848,0.00349,0.00178,0.0437,0.425,155.588,355304,4
1Y373MqadDRtclJNdnUXVc,Paranoid - 2016 Remaster,['Black Sabbath'],66,1,0.415,0.658,4,-12.051,0,0.0696,4.52e-05,0.000735,0.176,0.45,163.015,168406,4
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,['Blue Öyster Cult'],72,1,0.333,0.927,9,-8.55,0,0.0733,0.0029,0.000211,0.297,0.382,141.47,308120,4
3fkPMWQ6cBNBLuFcPyMS8s,Burnin' for You,['Blue Öyster Cult'],64,1,0.532,0.728,9,-9.079,0,0.0352,0.106,0.0108,0.0849,0.69,134.303,271000,4
2nVHqZbOGkKWzlcy1aMbE7,Kashmir - 1990 Remaster,['Led Zeppelin'],65,1,0.48,0.536,2,-11.166,1,0.0427,0.488,4.22e-05,0.155,0.581,80.617,508200,3
